year_month,permno,size_group,weight,tau,ur,size_group_ppt,stock_demand_elasticity
199905,600636,Small,0.06592543945312859,177.90893290701837,0.00037055721922397007,0.06723733292448425,182.44925921371686
199905,600646,Large,0.040060659072495584,37.621290633302124,0.0010648401051141544,0.010866061616414086,11.204406806455893
199905,600657,Medium,0.11397440877326649,44.43468020395776,0.0025649877134282803,0.039275995752176975,16.3123523931746
199905,600661,Medium,0.0021331492856235044,73.8909164331332,2.886889740437683e-05,0.039275995752176975,1361.4951793629054
199905,600667,Medium,0.04523295580026621,78.28045513643956,0.0005778320491548888,0.039275995752176975,68.97130032787257
199905,600669,Large,0.12756006891123195,42.09886352543738,0.0030300121720425155,0.010866061616414086,4.586144543138693
199905,600672,Large,0.05455138236699842,48.85567560826707,0.0011165822944380194,0.010866061616414086,10.731536735393982
199905,600679,Large,0.21521380176686572,120.4502201873558,0.0017867447766563543,0.010866061616414086,7.08148503265722
199905,600683,Small,0.03375143597498185,29.108760528635397,0.0011594940960051967,0.06723733292448425,58.98850822624879
199905,600699,Small,0.017287668050977093,35.285501786539534,0.0004899368628951133,0.06723733292448425,138.23672990672384
199905,600809,Medium,0.0011757421264309768,63.525337115314535,1.850823907154885e-05,0.039275995752176975,2123.081717247355
199905,600818,Medium,0.09508869734744722,68.24978837181548,0.0013932453069219358,0.039275995752176975,29.190294671760647
199905,600830,Small,0.11209866311597648,88.21581669960196,0.0012707320218742846,0.06723733292448425,53.912283445341664
199905,600855,Small,0.05889840706366907,41.98761983121099,0.0014027565101436793,0.06723733292448425,48.93229077054675
199905,600857,Medium,0.1600594285736325,55.6445185413469,0.0028764635362007788,0.039275995752176975,14.654265127258505
199906,600613,Small,0.05696795981835931,91.5582304534782,0.0006222046836882173,0.06723733292448425,109.06304530837707
199906,600615,Medium,0.10022198865569076,88.37422737199648,0.0011340635345395793,0.039275995752176975,35.632976509665056
199906,600636,Small,0.04107618530562938,182.69126682088307,0.00022483934793611076,0.06723733292448425,300.04611244287224
199906,600646,Large,0.0536974143920549,36.313510911673184,0.0014787172334469472,0.010866061616414086,8.348302549423106
199906,600647,Small,0.002037502727616526,41.987470951381894,4.8526445662226e-05,0.06723733292448425,1386.5812435243572
199906,600657,Medium,0.0909977295532106,44.96886064643246,0.002023572050639219,0.039275995752176975,20.40924008105875
199906,600667,Medium,0.06612968590161464,79.26087346787959,0.0008343295122581969,0.039275995752176975,48.07492084976418
199906,600669,Large,0.1117623966635642,42.98801655592829,0.0025998500423521295,0.010866061616414086,5.1794955245123955
199906,600677,Medium,0.002821561056599828,121.97985976957939,2.3131368259725597e-05,0.039275995752176975,1698.9538482624503
199906,600679,Medium,0.15539390215500198,124.86187101009753,0.0012445264587011941,0.039275995752176975,32.55898814169525
199906,600683,Small,0.03257090573251606,29.588007197346304,0.0011008144453688415,0.06723733292448425,62.079624461101204
199906,600686,Small,0.009592505490802641,144.8614525395276,6.6218482022919e-05,0.06723733292448425,1016.3862014114521
199906,600691,Small,0.05713286067905897,100.58620976167242,0.0005679989415490332,0.06723733292448425,119.37580672442135
199906,600806,Medium,0.002283106175463863,70.16071583392757,3.254109010044939e-05,0.039275995752176975,1207.9661966128963
199906,600807,Small,0.016874861421730766,69.67353343665798,0.00024219901861403573,0.06723733292448425,278.6119131664713
199906,600809,Medium,0.039116578217166686,64.22551887485115,0.000609050403989552,0.039275995752176975,65.48726656267145
199906,600818,Small,0.14726970911349851,67.06423598602694,0.002195950001490849,0.06723733292448425,31.618790445518457
199906,600830,Small,0.06476201237748946,93.1177388047193,0.0006954852341647203,0.06723733292448425,97.67686619578124
199906,600844,Medium,0.004376933346321491,46.597776597329705,9.393008992991978e-05,0.039275995752176975,419.1407233984378
199906,600855,Medium,0.07036116176037008,41.450793252303406,0.0016974623701914349,0.039275995752176975,24.138065645453775
199906,600857,Medium,0.13955089461671896,57.19677455084226,0.0024398385348228346,0.039275995752176975,17.097784829449356
199907,600613,Small,0.12581370391169483,92.79233891569082,0.001355863052724714,0.06723733292448425,50.59006205631572
199907,600615,Medium,0.22242819394343077,85.55330817261236,0.0025998783529756634,0.039275995752176975,16.10685902177848
199907,600636,Small,0.09448746180712263,177.79719741134562,0.0005314339212474739,0.06723733292448425,127.5205893644371
199907,600679,Medium,0.19696176873185858,126.04237190573389,0.0015626631406077058,0.039275995752176975,26.134013039370014
199907,600683,Small,0.009135545608883725,29.50063211728772,0.00030967287658660667,0.06723733292448425,218.12373930068713
199907,600686,Small,0.10409247078609218,138.0277080963571,0.0007541418474718516,0.06723733292448425,90.15740871546568
199907,600691,Small,0.04620918532590258,106.37654208531094,0.0004343926247277726,0.06723733292448425,155.7847018964028
199907,600809,Medium,0.019253025649268684,58.801305363544316,0.00032742514014332056,0.039275995752176975,120.95412366620683
199907,600817,Small,0.09998450977412575,99.98756184809335,0.0009999694754636358,0.06723733292448425,68.23938537554825
199907,600818,Small,0.1757449734598842,66.73462571694525,0.002633490059647687,0.06723733292448425,26.53164485210906
199907,600830,Small,0.04605792500873685,105.02199486382986,0.00043855503857506185,0.06723733292448425,154.31560924017543
199907,600844,Medium,0.0062036494536215885,45.64230209702506,0.00013591885528547735,0.039275995752176975,289.9664989429435
199907,600845,Small,0.002576367465840168,99.91080395983236,2.5786675351706287e-05,0.06723733292448425,2608.4448143248214
199907,600849,Large,0.05746274021675752,51.88731890881018,0.0011074524840596585,0.010866061616414086,10.811763279072414
199908,600613,Small,0.12072302837179343,92.61912770226672,0.0013034351690276056,0.06723733292448425,52.58471592771656
199908,600615,Medium,0.21915493480758896,85.39849950227006,0.0025662621250360893,0.039275995752176975,16.304748244150872
199908,600636,Small,0.07671700633951581,174.0276057253212,0.00044083239564074174,0.06723733292448425,153.52357492183856
199908,600679,Large,0.18888074627907167,126.64945320946968,0.0014913664567242594,0.010866061616414086,8.285976942435099
199908,600683,Small,0.00326760442261192,29.317498745261204,0.00011145577086926921,0.06723733292448425,604.2647067090812
199908,600686,Small,0.1128292089182847,146.28513070187884,0.0007712964973058301,0.06723733292448425,88.17443053267709
199908,600691,Small,0.0653387318276033,93.68468175132996,0.0006974323934945293,0.06723733292448425,97.40695435379381
199908,600695,Large,0.012984628299317005,90.69874730758612,0.00014316215697315326,0.010866061616414086,76.90037651117372
199908,600809,Large,0.025856313400732956,59.51805667826447,0.0004344280516500042,0.010866061616414086,26.012338809944758
199908,600817,Small,0.10252066703611872,98.83657612958758,0.0010372745703139373,0.06723733292448425,65.82115232434019
199908,600818,Medium,0.1842110190997241,66.37484746946635,0.002775313633443219,0.039275995752176975,15.151912518603831
199908,600830,Medium,0.057156356326300985,104.2998205101536,0.0005480005243224442,0.039275995752176975,72.67145652048123
199908,600844,Medium,0.004749253180410267,45.8310207881723,0.00010362529786017587,0.039275995752176975,380.01937618720314
199908,600849,Large,0.056762379823842836,52.11769263874028,0.0010891192021354002,0.010866061616414086,10.97692593713283
199909,600613,Small,0.11911583658348465,118.4131834850281,0.001005933909365298,0.06723733292448425,67.84070623179228
199909,600615,Medium,0.21036872313777555,84.93480428251505,0.0024768259009349683,0.039275995752176975,16.857390597114968
199909,600636,Small,0.04185632604254123,179.2932333218236,0.0002334517888213379,0.06723733292448425,289.0137833338317
199909,600679,Medium,0.175749396181401,128.34413046253383,0.0013693606053352453,0.039275995752176975,29.681996253690585
199909,600683,Small,0.01833153414073937,29.67418114179852,0.0006177604043441624,0.06723733292448425,109.84047027239617
199909,600686,Small,0.0797161091203874,143.2792571773124,0.0005563688051630273,0.06723733292448425,121.85029264856493
199909,600691,Small,0.01110317831939168,92.61894580409502,0.00011988020618240257,0.06723733292448425,561.8710150379616
199909,600692,Medium,0.025246310384650264,90.02337118667172,0.00028044173476129573,0.039275995752176975,141.05046640296823
199909,600809,Medium,0.03170714566569541,59.630805067978514,0.0005317242594586738,0.039275995752176975,74.86534477881868
199909,600817,Small,0.12209605015567075,112.50488980020948,0.0010852510532874937,0.06723733292448425,62.955556477743784
199909,600818,Medium,0.18803071517382175,69.94694387088276,0.002688190573714178,0.039275995752176975,15.61056970299197
199909,600830,Medium,0.043507931778227864,106.74248490515662,0.00040759714200850537,0.039275995752176975,97.3598408924992
199909,600844,Medium,0.025860820279384626,48.303379319496045,0.0005353832515181142,0.039275995752176975,74.3605237758322
199909,600845,Medium,0.051850556507526846,119.63547579951683,0.0004334045245443514,0.039275995752176975,91.62202521643901
199909,600849,Large,0.012874813571125883,53.79017006106437,0.00023935253516599726,0.010866061616414086,46.397729373863484
199910,600613,Small,0.12830516441800682,119.21868274025385,0.0010762169273212825,0.06723733292448425,63.47563220533877
199910,600615,Medium,0.21395284120334554,88.5413926301623,0.0024164160382819737,0.039275995752176975,17.253821829498147
199910,600636,Small,0.0037706049626259537,174.56666503901798,2.1599799490831615e-05,0.06723733292448425,3113.8683834784774
199910,600679,Medium,0.17999733617170235,130.12715086989533,0.0013832419673252402,0.039275995752176975,29.394161455442635
199910,600683,Small,0.019370641126924514,29.759199938789386,0.0006509126981493884,0.06723733292448425,104.29700605879543
199910,600686,Small,0.09212598055030492,142.1242916502884,0.0006482071395436783,0.06723733292448425,104.7281585201571
199910,600691,Small,0.005503435091588044,92.91402295031257,5.923147999447945e-05,0.06723733292448425,1136.1621288333665
199910,600692,Medium,0.018138923480687207,106.31036970427944,0.00017062233468986834,0.039275995752176975,231.19258190064613
199910,600809,Medium,0.04885458954935032,57.14737673900759,0.0008548877015382442,0.039275995752176975,46.94287142218284
199910,600817,Small,0.1179788416312326,112.84672888008213,0.0010454786133553252,0.06723733292448425,65.31249005533928
199910,600818,Medium,0.19161069858088792,69.96642835927814,0.0027386091168891103,0.039275995752176975,15.341585117043671
199910,600830,Medium,0.04770915380522976,111.55750944073974,0.0004276642069584142,0.039275995752176975,92.83839824125414
199910,600844,Medium,0.027088267499940477,49.92574879430063,0.0005425710811378515,0.039275995752176975,73.38866411716862
199910,600845,Medium,0.05832290937248805,120.18345513803924,0.0004852823486019773,0.039275995752176975,81.93431765100253
199910,600849,Medium,0.006789314264036526,54.61679575869186,0.00012430817607889523,0.039275995752176975,316.9566570041982
199911,600613,Small,0.13423207809843327,119.5539839266889,0.0011227737770808629,0.06723733292448425,60.885022519226304
199911,600615,Medium,0.21321663750150283,87.46715898657932,0.002437676494491128,0.039275995752176975,17.112062384379662
199911,600636,Small,0.011250365141119274,170.59770019530046,6.59467573609717e-05,0.06723733292448425,1020.5699624236009
199911,600679,Large,0.19201079466464566,128.20973463336765,0.001497630388314315,0.010866061616414086,8.25550289390467
199911,600683,Small,0.02451561199780156,30.11267816955104,0.0008141292468164107,0.06723733292448425,83.58803278154006
199911,600686,Small,0.06466741671400314,146.43569717119203,0.00044160964821578365,0.06723733292448425,153.25512666251822
199911,600692,Small,0.01999424245489609,106.21767115222832,0.00018823838103398892,0.06723733292448425,358.1924734751287
199911,600809,Medium,0.05843367863998737,58.398583407194344,0.0010006009603443344,0.039275995752176975,40.25240661238325
199911,600817,Small,0.11939095579951345,111.41521911177715,0.001071585702126876,0.06723733292448425,63.7456420807333
199911,600818,Medium,0.1887061296378839,69.7763684106781,0.0027044418323296632,0.039275995752176975,15.522773343712037
199911,600830,Small,0.049552026704396,110.10983789309613,0.00045002360962973414,0.06723733292448425,150.40845654699118
199911,600844,Medium,0.02717950964842992,49.846960111499484,0.0005452591208698345,0.039275995752176975,73.03179965063441
199911,600845,Medium,0.04896446221500395,115.06021559071917,0.0004255551057645807,0.039275995752176975,93.29356015271183
199911,600849,Medium,0.006849819550686711,54.480046190870276,0.00012573079557767698,0.039275995752176975,313.38166888009636
199912,600613,Small,0.13630630471570185,119.42150056107478,0.001141388310105782,0.06723733292448425,59.90837704326304
199912,600615,Medium,0.21005110599886717,85.28675734732569,0.0024628806690755686,0.039275995752176975,16.94717772782676
199912,600636,Small,0.011945683242189089,173.81709653936724,6.872559420231457e-05,0.06723733292448425,979.3448758049415
199912,600679,Medium,0.2009344349054274,131.3194519674236,0.001530119353188233,0.039275995752176975,26.66858308820129
199912,600683,Small,0.02244312310880894,30.256313789552163,0.0007417666033249165,0.06723733292448425,91.64486406249303
199912,600686,Small,0.04780060812333272,150.8803224687534,0.0003168114127886491,0.06723733292448425,213.23141026595388
199912,600692,Medium,0.01742261956362357,105.78657650307542,0.00016469593912151097,0.039275995752176975,239.4757994743243
199912,600695,Large,0.0032142943409536767,95.88288328010992,3.352312979120075e-05,0.010866061616414086,325.13625112253817
199912,600809,Medium,0.05876934591894628,57.80840649236414,0.0010166228319528072,0.039275995752176975,39.63379270828752
199912,600817,Small,0.12064882980420971,112.15624000497778,0.0010757210637487046,0.06723733292448425,63.50443092577699
199912,600818,Small,0.18939506555807964,69.52393877839776,0.002724170535874872,0.06723733292448425,25.68176350893938
199912,600830,Medium,0.05636607818608598,110.37393739706208,0.0005106828615102602,0.039275995752176975,77.90877981693905
199912,600844,Medium,0.027650221685411175,49.85814610342999,0.0005545778141860951,0.039275995752176975,71.82143343548441
199912,600845,Medium,0.04795228269750851,115.51590375510406,0.0004151141196901188,0.039275995752176975,95.61493572296786
199912,600849,Medium,0.005124942494314442,54.180757200310005,9.458971707182267e-05,0.039275995752176975,416.2247936459565
200001,600613,Small,0.14928427234834307,118.2584661668302,0.0012623558987966577,0.06723733292448425,54.26337286384792
200001,600615,Medium,0.2085353113272874,84.57110803465446,0.0024657984999065696,0.039275995752176975,16.92830709957248
200001,600679,Medium,0.22459660589372935,124.43727473027973,0.0018048981414977704,0.039275995752176975,22.760782422649246
200001,600683,Small,0.020184488498828822,30.37014483602607,0.0006646161421951901,0.06723733292448425,102.16716801732062
200001,600686,Small,0.042692713184827286,148.17384283782062,0.00028812584169498365,0.06723733292448425,234.36099437989034
200001,600692,Medium,0.008641160863941538,105.48545475808682,8.191803205246249e-05,0.039275995752176975,480.45482536767463
200001,600695,Large,0.02542088034598761,95.71853494114922,0.00026557949681968256,0.010866061616414086,41.9145349943625
200001,600809,Medium,0.05073519628020096,57.52515996417816,0.0008819653228568958,0.039275995752176975,45.532358284736944
200001,600817,Small,0.129016862863881,110.28172853531986,0.001169884300666913,0.06723733292448425,58.47348937510695
200001,600818,Small,0.18827630595428366,68.58313227128546,0.0027452275759226527,0.06723733292448425,25.492444092503415
200001,600830,Medium,0.03077223817972142,108.45076980162739,0.00028374384281465616,0.039275995752176975,139.42060980978673
200001,600844,Medium,0.030419015647618973,49.00360858031081,0.0006207505228470265,0.039275995752176975,64.27178843449138
200001,600845,Medium,0.03732275445744567,110.86427806873431,0.0003366526631265851,0.039275995752176975,117.66622621490674
200001,600849,Large,0.005973097863713535,53.96602908223297,0.00011068255280765201,0.010866061616414086,99.17321105068389
200002,600613,Small,0.15262117176216106,119.09512300444887,0.0012815064791230771,0.06723733292448425,53.467415514351615
200002,600615,Medium,0.21175978881937435,84.37629751502473,0.002509707051102434,0.039275995752176975,16.64963358369826
200002,600636,Small,8.130919118877223e-06,169.25230662506357,4.8040226340248666e-08,0.06723733292448425,1399605.8321727414
200002,600679,Medium,0.23032362884701651,127.90230745359402,0.0018007777453943384,0.039275995752176975,22.8105737105143
200002,600683,Small,0.022213994566451907,30.26003690787746,0.0007341033533461765,0.06723733292448425,92.59109901624106
200002,600686,Small,0.04411197650036139,148.92003110368574,0.00029621251200013767,0.06723733292448425,227.99018508864677
200002,600692,Small,0.010874867121532922,105.55647424275777,0.0001030241602852612,0.06723733292448425,653.6365537783794
200002,600695,Large,0.03133643240909477,98.03132422081427,0.0003196573407343745,0.010866061616414086,34.99284243387187
200002,600809,Medium,0.04559807613316315,57.604579074660016,0.0007915703380813614,0.039275995752176975,50.617821515868876
200002,600817,Medium,0.12885278626775928,111.7297294716507,0.0011532542580840422,0.039275995752176975,35.05666658229219
200002,600818,Small,0.1848982758162184,65.43863017906352,0.002825521795157853,0.06723733292448425,24.796430464528736
200002,600830,Small,0.03876796961863307,109.22788078437797,0.00035492741725130816,0.06723733292448425,190.4396703562535
200002,600844,Medium,0.0328877390989763,48.653076017774424,0.0006759642306472344,0.039275995752176975,59.10365988533193
200002,600845,Medium,0.038517894766398275,114.1978275007375,0.00033729095911346933,0.039275995752176975,117.44544477388138
200003,600613,Small,0.1530205508067592,117.80193967859051,0.0012989646114848256,0.06723733292448425,52.76225151170696
200003,600615,Medium,0.22065076561441718,77.31029166852697,0.002854093043141941,0.039275995752176975,14.761287792124612
200003,600679,Large,0.23883466784078247,117.39811911060602,0.002034399440554628,0.010866061616414086,6.341164276692745
200003,600683,Small,0.0321370423091903,28.896127118284472,0.001112157424337156,0.06723733292448425,61.45666868119645
200003,600686,Small,0.027214022964071764,146.00525240018447,0.0001863907120921999,0.06723733292448425,361.73327994597
200003,600692,Small,0.009016521102256252,103.79428221063925,8.686915030596964e-05,0.06723733292448425,775.0070288204914
200003,600695,Large,0.03105356265315653,94.86642938017141,0.0003273398488385315,0.010866061616414086,34.195046844950554
200003,600809,Medium,0.030573459234204042,56.125686913484266,0.0005447320276245693,0.039275995752176975,73.10149901310024
200003,600817,Medium,0.05812375634188596,17.794769294425663,0.003266339415824494,0.039275995752176975,13.024468602955297
200003,600818,Medium,0.19500902818398286,64.5130985696875,0.0030227819234776446,0.039275995752176975,13.99332758579911
200003,600830,Small,0.029901426124941937,104.36071948205748,0.00028651993080675177,0.06723733292448425,235.66895561214417
200003,600844,Medium,0.04491170593433184,47.9369614557706,0.0009368909620141436,0.039275995752176975,42.92162945807567
200003,600845,Medium,0.05665881798500469,108.331858206601,0.0005230115953236025,0.039275995752176975,76.09584128412253
200004,600613,Small,0.07645411917785949,139.87276787418085,0.000546597599660228,0.06723733292448425,124.01066262691208
200004,600615,Medium,0.2481372214571935,75.73078602941146,0.003276569998373248,0.039275995752176975,12.98692406134364
200004,600616,Small,0.059324716825718944,99.83506152396194,0.000594227277673186,0.06723733292448425,114.15086912160154
200004,600636,Small,0.0640048029487343,169.21482541675016,0.00037824583508625967,0.06723733292448425,178.7609339945558
200004,600637,Large,0.006140766408793937,34.626309722615716,0.00017734394620698424,0.010866061616414086,62.27111665673623
200004,600669,Medium,0.0028175507479815715,39.3993921846911,7.151254351269789e-05,0.039275995752176975,550.2182744863921
200004,600679,Large,0.19213610594016553,111.97399833849802,0.0017158993051166844,0.010866061616414086,7.332575334701923
200004,600683,Small,0.04987865102942501,28.880809920605675,0.001727051670868757,0.06723733292448425,39.93185945656271
200004,600686,Small,0.02472149603145893,154.80761362024188,0.00015969173255330426,0.06723733292448425,422.0445453213477
200004,600692,Small,0.09447309831075172,105.42392677542469,0.0008961257771397516,0.06723733292448425,76.03113361953712
200004,600695,Large,0.023526006848248127,99.58529202557038,0.0002362397736626347,0.010866061616414086,46.99590258637611
200004,600809,Medium,0.026646801207463638,60.744546447346615,0.0004386698521250972,0.039275995752176975,90.53429455411147
200004,600817,Medium,0.06387771402260406,17.875735148534798,0.003573431441662407,0.039275995752176975,11.991114953056234
200004,600818,Medium,0.05121974835464836,29.95084337183896,0.0017101270811895506,0.039275995752176975,23.9667117632316
200004,600825,Small,0.009182010978473971,79.3928253459031,0.00011565290614698837,0.06723733292448425,582.3717541955181
200004,600830,Small,0.021814089492645187,110.93509845536639,0.00019663830290304258,0.06723733292448425,342.93405827773694
200004,600844,Medium,0.05963032982855382,49.28039545724657,0.0012100213335399547,0.039275995752176975,33.45892833746479
200004,600845,Medium,0.06329152223217624,117.96462160333567,0.000536529693156635,0.039275995752176975,74.20376906094312
200005,600613,Small,0.07404261113714322,138.96417248639315,0.0005328179905104188,0.06723733292448425,127.1919344353848
200005,600615,Medium,0.25918749262271484,76.10517697893022,0.0034056486419376058,0.039275995752176975,12.532603589380065
200005,600616,Small,0.05594442382403552,98.41638553750715,0.000568446235029783,0.06723733292448425,119.2826603134445
200005,600617,Medium,0.005529683067876215,59.773561122551705,9.251051742657416e-05,0.039275995752176975,425.5570865318145
200005,600636,Small,0.06254478187642677,165.6206278792171,0.0003776388405074704,0.06723733292448425,179.04665652010488
200005,600669,Medium,0.003160635856234465,38.929172926134235,8.118939136548268e-05,0.039275995752176975,484.75773104852954
200005,600679,Large,0.1884078160795657,111.056624062114,0.0016965022813424362,0.010866061616414086,7.404979077196295
200005,600683,Small,0.047430413920107356,28.8882313084012,0.001641859392974113,0.06723733292448425,41.95194339552338
200005,600686,Small,0.006252100627584837,154.9900028615101,4.033873483550642e-05,0.06723733292448425,1667.8180893294032
200005,600692,Small,0.09032687260510776,102.87302833119593,0.0008780423213974388,0.06723733292448425,77.57641469658705
200005,600695,Large,0.024809664811196848,99.03359560498491,0.0002505176618059502,0.010866061616414086,44.374433315727195
200005,600809,Medium,0.04148847039189616,59.381775550791296,0.0006986734567478474,0.039275995752176975,57.21509644147217
200005,600817,Medium,0.06619299318134977,17.84940589393977,0.00370841436262165,0.039275995752176975,11.591048332692507
200005,600818,Medium,0.04941277529104984,29.164438440711358,0.0016942817325799537,0.039275995752176975,24.181502224172466
200005,600825,Small,0.008621624903092385,77.88704240535093,0.00011069395674600773,0.06723733292448425,608.4164742232798
200005,600830,Small,0.030669301301043412,111.68890624382252,0.00027459577081085187,0.06723733292448425,245.85931711890396
200005,600844,Medium,0.06400040880558594,48.4700478827573,0.0013204115036237337,0.039275995752176975,30.745269292480444
200005,600845,Small,0.0458619220809812,121.79148373557715,0.0003765609932181509,0.06723733292448425,179.5562873888322
